title,release_year,language,overview,vote_average,vote_count,popularity
The Unbearable Lightness of the Revolution,2021.0,Deutsch,"East Germany, 1988. 19-year-old Franka doesn't really care for politics. She prefers going to the disco and dreaming about seeing Bruce Springsteen and Michael Jackson live in concert. But beneath her carefree façade, she is scarred by the loss of her baby brother. But then she meets Stefan: He's young, idealistic, and part of an environmental activist group. A mix that makes Franka instantly make fall for him – and his group, which welcomes her with open arms. But this wild, revolutionary influence does not stay unnoticed: Her mother, who's with the Party, is worried about Franka. As Stefan's group loses the support of the church, leaving them vulnerable to the state, Stefan and Franka are soon in the government's line of fire…",6.1,4.0,2.296
Rosamunde Pilcher: Amys Wunschkind,2023.0,Deutsch,"Sports photographer Amy Boyd's biological clock is ticking as she approaches the big 40. Nevertheless, her desire for a child is great, but she just can't get pregnant. She decides to go to a fertility clinic, but her partner Derek is not very enthusiastic about it. However, Amy is so desperate to have a child that she would go it alone. She is hoping for the support of her mother Libba, who also raised her alone. However, the death of her husband Jay almost 40 years ago still affects her, which is why she doesn't think much of Amy wanting to have a child from an unknown donor.",6.0,2.0,1.611
Chair Times,2019.0,Deutsch,"""Chair Times"" charts a course through an ocean of chairs. In the focus are 125 objects from the Collection of the Vitra Design Museum. Arranged according to their year of production, they illustrate development from 1807 to the very latest designs straight off the 3D printer, forming a timeline to modern seating design. The film features many people whose vocations involve design and who are experts in the field, such as designers Hella Jongerius, Antonio Citterio and Ronan Bouroullec, architects and collectors Arthur Rüegg and Ruggero Tropeano, architect David Chipperfield, Director Emeritus of MAK Vienna/Los Angeles Peter Noever, Mateo Kries, Director of the Vitra Design Museum, Vitra Design Museum curators Amelie Klein, Jochen Eisenbrand and collection curator Serge Mauduit. And your guide through the history of chairs is Rolf Fehlbaum, Chairman Emeritus of Vitra.",8.0,1.0,1.959
Latte and the Magic Waterstone,2019.0,Deutsch,"When a greedy bear steals a magic stone to keep the forest’s water for himself, a brave hedgehog and a timid squirrel must work together to retrieve it.",6.752,101.0,10.062
Verliebt in Masuren,2018.0,Deutsch,"Strongly acted, charmingly cheeky character comedy with a gentle culture clash note. After a boat accident, seaman Kurt (Hans-Uwe Bauer) needs short-term support in everyday life. A mammoth task, since no one can cope with the difficult patient. The emergency service conjures up its last ace up its sleeve: the resolute Roza from Poland's natural paradise, the wild and romantic Masuria.",6.8,6.0,1.936
LOMO: The Language of Many Others,2018.0,Deutsch,"Karl, a 17-year-old boy who spends most of his time collecting pictures and videos for his blog, finds a new purpose when he falls in love with his fellow student Doro.",5.8,15.0,1.959
Hysteria,2021.0,Deutsch,"After being assaulted in public, the budding love between Daja (21) and Robin (23) is put to a test as they are forced to confront their ideological differences while struggling to move on.",0.0,0.0,0.873
FAR. The Story of a Journey around the World,2017.0,Deutsch,"Documentary about the journey of Patrick Allgair and Gwendolin Weisser, who travelled over 100,000 kilometres on foot and by hitchhiking. Starting in Freiburg, Germany, they travelled eastwards for three and a half years, passing through Ukraine, Russia, China, Japan and Mexico on their way around the world.",8.663,40.0,2.751
Grießnockerlaffäre,2017.0,Deutsch,"After a provincial policeman gets falsely accused of a crime that was committed with his pocket knife, he begins a turbulent hunt for the real murderer.",7.176,94.0,5.234
99 Moons,2023.0,Deutsch,"Everything is under control, she thinks. Everything is lost, he thinks. And then they meet. And fall.",4.5,16.0,19.628
A French Summer,2016.0,Deutsch,"Married couple Martin and Jackie meet an unconventional Frenchman named Serge, who both are attracted to. But will their marriage survive it?",4.2,4.0,7.315
Agnes,2016.0,Deutsch,"The non-fiction author Walter falls for the physics student Agnes. He is fascinated by her extreme attitude towards life and her reserved appearance, which is quite the opposite of his quiet and regular life. When Agnes encourages him to follow his passion for writing fiction, he starts to work on a book, a portrait of how he sees her.",3.5,9.0,2.293
Electric Girl,2019.0,Deutsch,"Mia, who lends her voice to a Japanese Anime super heroine, finds reality and fiction to be interlacing more and more. Suddenly, Mia can see electricity, leap off rooftops and save people’s lives. But as Mia’s superpowers grow, so does her awareness of looming danger. Just as in the Kimiko anime, hostile powers are planning a massive electric blackout to destroy the city, maybe even humanity itself. And while Mia tries to save everybody from the imminent crisis, it's her own stability which seems to be put at stake.",4.9,8.0,2.003
Transit,2018.0,Deutsch,"In an attempt to flee Nazi-occupied France, Georg assumes the identity of a dead author but soon finds himself stuck in Marseilles, where he falls in love with Maria, a young woman searching for her missing husband.",6.706,228.0,15.821
Working But Poor - The Middle Class in Crisis,2023.0,Deutsch,"Citizens across Europe who used to belong to the lower middle class have fallen into poverty. An in-depth investigation into the precariat, a new social class of financially insecure citizens who, although they are employed, find it very difficult to make ends meet.",8.0,1.0,4.857
My Most Beautiful Summer,2017.0,Deutsch,"Coming back to Rome a girl remembers her Sicilian holidays, her first great love and her confrontation with the tragic death of her friends in a terrorist attack.",0.0,0.0,0.887
Toubab,2021.0,Deutsch,"Matured through two years in prison, Babtou is looking forward to a new beginning with his buddy Dennis. A free man in a free world! But of all things, his welcome party where all the boys from the block are gathered ends in a police operation. Babtou has his hands cuffed again and is confronted with dramatic news. He will soon be deported to his “home country” of Senegal. To prevent a deportation, Babtou and Dennis are willing to do anything, including marriage.",6.395,19.0,1.865
Atatürk: Father of Modern Turkey,2018.0,Deutsch,"Docudrama examining the life of Mustafa Kemal Atatürk, who founded the Republic of Turkey from the ruins of the Ottoman Empire. Monuments to him can be found in every city; the anniversary of his death is commemorated every year; derogatory words about him are punishable by law. Rarely has a politician changed a society so radically in such a short time as Atatürk did Turkey.",7.8,4.0,3.128
Pretty Far from Okay,2017.0,Deutsch,"Isi doesn't get the world anymore. Just a short while ago, life was wild, fun, and without obligations, but suddenly everyone around her seems to be grown-up and successful. With her diploma in one hand and a drink in the other, she is stuck between the careless days of college and real life. When her best friend Lotte gets a respectable job and becomes pregnant, Isi realizes that she needs to find a way to start living a life on her own.",6.3,12.0,1.347
When God Sleeps,2017.0,Deutsch,"Iranian musician Shahin Najafi flees his homeland and heads to Cologne, Germany after harsh criticism by several clerics over the release of his song speaking out against human rights abuses resulted in a fatwa being issued.",6.0,9.0,1.796
Next Door,2021.0,Deutsch,"Berlin, the Prenzlauer Berg district. Daniel is a movie star accustomed to success. His loft apartment is stylish and so is his wife, and the nanny has the children under control. Everything is tip-top, bilingual and ready for him to jet off to an audition in London where a role in an American superhero film awaits the celebrated German-Spanish actor. Popping into the local bar on the corner, he finds Bruno sitting there. As transpires by the minute, Bruno has been waiting for this moment for a long time. And so this eternally overlooked man – one of reunification's losers and a victim of the gentrification of what was once East Berlin – takes his revenge. With Daniel as his target...",6.46,100.0,5.806
